Appendix S1 Time series of the long-term experiment,,,,,,,,,,,,,
Worksheet 1 Original time series of all species abundances measured in the experiment,,,,,,,,,,,,,
,,,,,,,,,,,,,
Note for those who wish to make use of these freely available data in their publications or presentations: ,,,,,,,,,,,,,
please cite the Ecology Letters publication of Beninca et al. as source of the data,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Day number,Cyclopoids,Calanoid copepods,Rotifers,Protozoa,Nanophytoplankton,Picophytoplankton,Filamentous diatoms,Ostracods,Harpacticoids ,Bacteria,,
10/11/91,487,0.324060001,4.40407,0.006138,0.0033,0.062497132,0,0,0,0,2.069,,
12/11/91,489,0.350020001,4.041334,0.028622,0,0.246284457,0,0,0,0,2.235,,
17/11/91,494,0.208956001,1.671482,0.012276,0.0295,0.015441176,0,0,0,0,1.85,,
19/11/91,496,0.146553001,1.410568,0.007161,0.2055,0.287984878,0,0,0,0,1.55,,
22/11/91,499,0.084150001,1.149654,0.002046,0.32425,0.124019608,0.183504477,0,0,0,1.232,,
26/11/91,503,0.174196001,1.14224,0.00429,0.443,0.496917665,0.249988513,0,0,0,1.654,,
29/11/91,506,0.160600001,1.461746,0.029238,0.18265,0.496719325,0.124208239,0,0,0,2.332,,
03/12/91,510,0.170786001,0.86625,0.04191,0.135,0.496084958,0.031083578,0,0,0,2.159,,
06/12/91,513,0.168014001,1.299298,0.026532,0.10125,0.50388774,0.248386666,0,0,0,3.349,,
10/12/91,517,0.206316001,3.230018,0.008184,0.0675,0.494216916,0.015563831,0,0,0,1.557,,
13/12/91,520,0.006600001,2.519286,0.008184,0.03375,0.248039201,0.015292166,0,0,0,1.626,,
16/12/91,523,0.219340001,2.959616,0.016368,0,0.499992341,0.001988002,0,0,0,1.197,,
20/12/91,527,0.096316001,2.618712,0.008184,0,0.249023428,0.003875553,0,0,0,1.017,,
23/12/91,530,0.024816001,2.593382,0.008184,0,0.124021526,0.005454302,0,0,0,0.844,,
27/12/91,534,0.072270001,1.816474,0.006138,0,0.247718811,0.007659444,0,0,0,0.76,,
30/12/91,537,0.008514001,0.965558,0.008184,0,0.247257203,0.000280358,0,0,0,0.698,,
03/01/92,541,0.006072001,0.75581,0.00429,0,0.196283342,0.000112053,0,0,0,0.856,,
07/01/92,545,0.009520501,0.9050195,0.0057255,0,0.993789459,0.002242922,0,0,0,0.716,,
08/01/92,546,0.012969001,1.054229,0.007161,0,1.984313606,0.007787165,0,0,0,0.8,,
10/01/92,548,0.012144001,1.080002,0.002046,0,0.996063053,0.003829722,0,0,0,0.8,,
14/01/92,552,0.064680001,1.44697,0.014322,0,1.525970001,0.019661237,0,0,0,0.941,,
17/01/92,555,0.097020001,1.090731,0.018414,0,3.960150573,0.012267964,0,0,0,1.467,,
21/01/92,559,0.388080001,3.423434,0.053196,0,0.535139203,0.031005816,0,0,0,2.473,,
24/01/92,562,0.291060001,4.320692,0.051832,0.001925,0.495635875,0.038083064,0,0,0.052800001,1.614,,
25/01/92,563,0.194040001,5.21795,0.050468,0.00385,0.031084058,0.062497128,0,0,0.105600001,1.3,,
28/01/92,566,0.194040001,6.115208,0.049104,0.001925,0.196281403,0.06249927,0,0,0.132000001,1.082,,
30/01/92,568,0.258720001,4.804536,0.077748,0,0.06200869,0.24804306,0,0,0.237600001,0.97,,
31/01/92,569,0.145530001,1.47276,0.085932,0,0.047266954,0.249092087,0,0,0.323400001,0.932,,
03/02/92,572,0.032340001,0.90274,0.022506,0,0.061973669,0.102373673,0,0,0.409200001,0.7,,
05/02/92,574,0.080850001,0.879274,0.015345,0,0.999982059,0.060830757,0,0,0.277200001,0.529,,
07/02/92,576,0.129360001,0.855808,0.008184,0.09525,1.192140936,0.031006809,0,0,0.145200001,0.64,,
11/02/92,580,0.549780001,0.740938,0.002046,0.1905,3.428405045,0.004709688,0,0,0.250800001,0.937,,
13/02/92,582,0.064680001,0.787226,0.01023,0.10675,4.50988581,0.015560389,0,0,0.132000001,0.634,,
17/02/92,586,0.582120001,3.59469,0.024552,0.023,7.937132168,0.001945393,0,0,0.158400001,0.721,,
19/02/92,588,0.291060001,6.46479,0.027621,0.0115,2.281066599,0.001953091,0,0,0.211200001,1.077,,
21/02/92,590,0,9.33489,0.03069,0,0.363175468,0.001468003,0,0,0.264000001,0.465,,
25/02/92,594,0,10.1838,0.018414,0,0.062007974,0.007751345,0,0,0.396000001,0.676,,
28/02/92,597,0,4.09024,0.006138,0,0.015502811,0.00390619,0,0,0.039600001,0.512,,
04/03/92,602,0,0.264152,0.063426,0.001925,0.015509127,0.039792877,0,0,0.066000001,0.56,,
06/03/92,604,0,0.09823,0.006138,0.00385,0.015619752,0.072259896,0,0,0.264000001,0.47,,
11/03/92,609,0.008800001,0.068353333,0.00372,0.001925,0.24804683,0.049396083,0,0,0.096000001,0.47,,
13/03/92,611,0,0.038476667,0.00186,0,0.237291738,0.031005377,0,0,0,0.402,,
17/03/92,615,0.004300001,0.0086,0.0093,0,0.031167982,0.00778154,0.0031302,0,0.096000001,1.334,,
20/03/92,618,0.150000001,0.00688,0.00558,0.052875,0.062007967,0.003829722,0.0062604,0.029340001,0.120000001,0.384,,
24/03/92,622,0.010540001,0.23936,0.00186,0.10575,1.985638855,0.015441892,1.4607156,0,0.072000001,0.413,,
27/03/92,625,0.246640001,0.02516,0.00558,16.4534,1.999938725,0.015292166,9.1628724,0,0.228000001,0.328,,
31/03/92,629,0.150000001,0.01742,0.0093,8.23375,0.999949502,0.015516381,3.5286456,0,0.600000001,0.36,,
03/04/92,632,0.351040001,0.09486,0.00372,0.0141,0.227762118,0.001946777,3.6918156,0,0.360000001,0.268,,
07/04/92,636,0.258600001,0.01032,0.00186,0.00705,0.249015808,0.002257466,6.1735092,0,0.480000001,0.469,,
09/04/92,638,2.821040001,0.00086,0,0,0.175777391,0.003433042,3.774,0,0.422400001,0.62,,
14/04/92,643,0.758680001,0.000573333,0,0,0.248944938,0.00778154,2.2910844,0,0.184800001,0.773,,
17/04/92,646,0.271040001,0.000286667,0,0,0.191400414,0.003887295,2.5818378,0,0.914000001,0.882,,
19/04/92,648,0.151930001,0,0.00186,0,0.236551806,0.002502336,6.6331824,0,0.985000001,0.57,,
21/04/92,650,0.032820001,0,0.00372,0,0.283203086,0.001945465,0.3668328,0,1.056000001,0.528,,
24/04/92,653,0.083320001,0.00043,0.00279,0,0.999170857,0.015292166,0.0667776,0,1.470000001,0.83,,
28/04/92,657,0.437700001,0.00086,0.00186,0,0.999069082,0.003893582,0.0802974,0,1.320000001,0.477,,
30/04/92,659,0.019000001,0.00043,0.0093,0,0.995788514,0.006189645,0.0888,0,2.460000001,0.593,,
05/05/92,664,0.308460001,0,0.00682,0,0.38057406,0.015624914,0.1554,0,2.784000001,0.66,,
06/05/92,665,0.305090001,0,0.00434,0,0.492628842,0.00778167,0.333,0,1.626000001,0.726,,
08/05/92,667,0.301720001,0,0.00186,0,0.542916008,0.007787165,2.22,0,0.468000001,0.772,,
12/05/92,671,0.100000001,0,0,3.8595,0.248851198,0.001953078,5.1636756,0,0.192000001,0.538,,
15/05/92,674,0.158600001,0,0,2.3174,7.937142367,0.001933913,3.774,0,0.180000001,0.427,,
17/05/92,676,0.131180001,0,0,2.5444,13.0024044,0.001128703,2.22,0.010476001,0.380000001,0.314,,
19/05/92,678,0.103760001,0,0,2.7714,20.08739629,0.001060426,1.554,0.020952001,0.580000001,0.515,,
22/05/92,681,0.268900001,0,0,7.3999,7.939735888,0.000983089,1.0203342,0.027243001,0.351000001,1.159,,
26/05/92,685,0.771000001,0,0,0.4075,7.968747609,0.000972733,0.0598216,0.005580001,0.348000001,1.219,,
27/05/92,686,0.509920001,0,0,5.8446,6.062743662,0.000837447,1.0371396,0.002790001,0.252050001,1.26,,
29/05/92,688,0.248840001,0,0,1.5075,15.81176616,0.000764653,11.1,0,0.156100001,1.358,,
02/06/92,692,0,0,0,0,7.952635773,0.000967523,7.439442,0,0,1.522,,
05/06/92,695,0,0,0,0,3.976317886,0.000483761,0.227994,0,0,1.522,,
09/06/92,699,0,0,0,0,0,0,0.1415916,0,0,1.384,,
12/06/92,702,0,0,0,0,0,0,0.683316,0,0,1.816,,
15/06/92,705,0,0,0,0,0,0,0.8340984,0,0,1.415,,
16/06/92,706,0,0,0,0,0,0,0.784326,0,0,1.077,,
18/06/92,708,0,0,0,0,0,0,1.2915072,0,0,2.361,,
22/06/92,712,0,0.093176488,0.168991111,0,0,0,0.8340984,0,0,4.273,,
25/06/92,715,0.411393794,0.186352976,0.337982222,0.19475,0,0,0.6667992,0.145900001,0,2.11,,
30/06/92,720,0,0.467576488,1.880551111,0.3895,0,0,0.22644,0,0,2.923,,
03/07/92,723,0.289120001,0.7488,3.42312,0.0752,0.061960522,0,0.370296,0.697560001,0.600000001,3.227,,
07/07/92,727,0.325200001,0.5216,12.321,0.053714286,0.18170993,0.017986331,0.425352,1.082700001,0.780000001,2.171,,
10/07/92,730,0.237300001,2.7422,11.1618,0.026857143,0.574218613,0.035972662,0.0294816,2.739900001,2.400000001,4.472,,
14/07/92,734,0.096600001,0.66124,7.8933,0,0.246835129,0.124910331,0.0240204,1.636500001,1.920000001,1.65,,
