NCOLS 40
NROWS 40
XLLCORNER 600.0
YLLCORNER 600.0
CELLSIZE 10.0
NODATA_VALUE -9999.0
9.670999	9.212	9.523	9.868999	9.896997	9.629001	9.702	9.849998	9.971999	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.974999	-9999.0	-9999.0	9.606997	9.117999	8.506001	8.671	8.616	7.924999	6.152	6.290999	7.902	9.577997	9.732	9.815001	9.096001	10.0	10.0	9.008001	8.627001	5.929001	5.797	6.138999	6.710001	7.45	5.765
9.248999	7.362	8.389	9.826	9.96	9.945	9.96	9.948	9.971999	9.966	9.962999	9.96	-9999.0	-9999.0	-9999.0	9.882001	9.883	9.605999	8.921999	8.346	8.598001	7.939001	8.951999	8.651	9.421	9.734999	9.746	9.856	9.848	10.0	10.0	9.423002	8.830999	8.239	5.651	6.036	4.98	5.514001	8.636	7.479
7.231001	6.675999	9.245001	9.910998	9.957	9.966	9.969	9.96	9.966	-9999.0	-9999.0	9.962999	9.959999	-9999.0	-9999.0	-9999.0	9.560999	9.622	8.910999	8.135	8.01	8.953	-9999.0	-9999.0	9.903998	9.917	9.913999	9.815001	10.0	10.0	9.669999	9.653996	9.673999	9.681	9.291	7.27	4.944	4.086	5.421	5.172
6.887001	7.275	9.429999	9.959999	9.966	9.969	9.954	9.957	9.947998	9.935998	9.947998	9.971999	9.96	9.896001	-9999.0	-9999.0	9.379	9.770999	9.297999	9.121	-9999.0	-9999.0	-9999.0	-9999.0	9.856001	9.823001	9.828999	9.315	8.823999	10.0	9.786003	9.721001	9.797003	9.897002	9.907998	9.805	9.198998	6.927	4.612	5.204
7.255001	7.583001	9.391999	9.940001	9.959999	9.962999	9.959999	9.969	9.929998	9.9	9.933	9.927999	9.817	9.784001	9.605998	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.908998	9.833001	10.0	10.0	9.846001	9.495	7.881	10.0	10.0	9.906	9.66	9.619998	9.789001	9.813001	9.853002	9.826001	8.169999	7.139001	7.99
7.602	6.254001	8.842999	9.784	9.798	9.875001	9.929001	9.945	10.0	9.825001	9.883	9.685999	9.658001	9.86	9.692003	9.632999	-9999.0	-9999.0	-9999.0	-9999.0	9.962999	9.938999	9.901999	9.765001	-9999.0	9.697999	10.0	10.0	10.0	9.246	9.834002	9.516	9.639	9.728001	9.294001	8.941	9.315001	8.261	7.634	8.308
5.882	4.921	-9999.0	8.59	8.755	8.758	8.769	10.0	10.0	9.768002	9.594999	9.293	9.674	9.856001	9.880999	9.813001	9.843	9.941998	9.914998	9.969	9.974999	9.974999	9.954	10.0	10.0	10.0	10.0	9.603001	9.410999	9.225	9.646996	9.584998	9.710001	9.446	9.314001	9.044999	9.557001	9.617001	6.877	5.339001
5.594001	4.229001	4.151	4.431	6.850002	8.474001	10.0	10.0	9.596	9.860001	9.192999	8.93	9.609999	9.501999	9.809	9.914998	9.877001	9.888001	9.933001	9.962999	9.971999	9.949	9.945	10.0	-9999.0	10.0	9.219	9.704	9.830998	9.701001	9.834	9.742001	9.727002	9.775001	9.539	9.514999	9.862	9.897999	8.023	6.683001
3.908001	5.579	4.827	3.709	4.145	4.397	10.0	8.872	9.825002	9.894999	9.727999	9.536001	9.07	9.264999	9.753	9.796001	9.796001	9.743002	9.827002	9.896	9.754999	9.771999	9.929001	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.948	9.854001	9.660998	9.224998	9.411	9.871	9.815001	8.708	5.303001
3.026001	2.108	4.443001	5.189001	6.464001	3.729001	10.0	10.0	9.866	9.927999	9.890999	9.636	7.392001	8.969	9.737003	9.731998	9.803001	9.802	9.641998	9.866999	9.814999	9.870998	9.747999	9.247998	10.0	10.0	10.0	10.0	9.917998	9.962999	10.0	9.932999	9.889	9.593998	9.740999	9.735001	9.556999	9.598	6.903	5.532001
3.659001	2.12	2.602	4.517	6.584001	8.199	9.013	10.0	10.0	9.854001	9.907998	9.664	8.904999	9.655999	9.879	9.507998	9.671	9.774001	9.433999	9.816	9.938999	9.919	9.818003	9.758999	9.783	10.0	9.516	10.0	10.0	10.0	10.0	9.902	9.829	9.102	9.802999	9.813	9.690001	9.115999	6.174001	7.726999
3.782	2.404	1.04	1.085	2.089	7.075	9.718	7.435	10.0	10.0	9.892	9.822001	9.106998	9.411999	9.853002	9.833999	9.690002	9.346999	9.560999	9.854	9.929998	9.842	9.685999	9.909	9.911999	10.0	8.155001	7.931	9.697998	9.929999	10.0	10.0	10.0	8.561	8.307	9.29	10.0	10.0	10.0	10.0
1.6	4.305001	4.276	4.077	2.725001	3.263	8.432001	6.991	2.278	10.0	10.0	10.0	9.728001	9.377001	8.495999	9.400999	9.29	8.522001	9.435999	9.633999	9.775001	9.751	9.531	9.786	9.914001	10.0	10.0	9.347001	9.77	9.894999	10.0	9.468	10.0	10.0	10.0	10.0	10.0	6.585	5.355999	10.0
4.641	6.173	6.146001	6.999001	6.18	5.662	7.184	6.149001	4.476	4.481	4.411	10.0	10.0	10.0	10.0	7.293001	8.764	9.006001	9.615	8.892	8.891	9.236001	9.525999	9.805	9.541999	7.358	10.0	9.824	9.820002	9.814001	10.0	8.957	9.753999	9.708	7.940001	6.260001	6.882	8.426001	7.664001	6.605999
7.901	7.721999	6.642	5.331	3.736	4.63	4.56	3.765	6.225002	4.433	2.523	3.752	8.899	7.314001	10.0	10.0	6.716001	9.268	9.386001	7.365001	8.927	8.656	9.122001	9.739001	8.815001	7.589999	10.0	9.718998	9.810001	9.747002	10.0	6.496001	8.785	7.545	6.413	7.736	6.494999	8.894001	6.873	5.842
9.674998	9.451	8.284999	5.999001	5.858	5.809001	4.503	4.556001	7.075999	4.572	2.819	6.279	8.747998	7.484999	7.516	10.0	10.0	10.0	10.0	10.0	10.0	9.354	9.700002	9.792001	9.674	8.219	10.0	8.455999	9.777	9.743	10.0	10.0	10.0	10.0	8.714	8.866999	8.237001	8.377999	7.261001	8.513
9.921	9.139001	5.081	5.506999	5.54	4.188001	3.91	4.301001	6.509001	5.280001	7.059	7.835999	9.817999	9.755002	9.668001	9.856998	9.919	9.715001	9.484998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.699998	8.771001	7.622001	5.489001	4.564	10.0	10.0	9.315	9.042999	8.83	7.991	6.877
8.919	7.493999	4.438001	6.443001	4.199	3.517001	4.88	4.477001	5.999	4.945001	8.108	7.636	9.351	9.868	9.724999	9.539999	9.476002	9.056999	9.344	9.177	9.556	9.524999	9.273001	10.0	10.0	5.969	10.0	7.352	9.108999	8.698999	8.519	8.219	7.238001	10.0	10.0	9.082001	9.742001	9.248999	8.208999	8.339999
4.745001	7.139999	7.747	4.401	3.709001	3.969	6.383001	5.215	4.935	5.313	7.374001	7.239	7.944	8.886	7.829	8.126	7.039	9.256	9.543	8.629	8.698	9.309	9.184	9.461999	6.82	6.005	10.0	8.142	8.901999	9.070999	9.677999	8.81	6.949999	10.0	10.0	9.723999	9.912998	8.919	5.177	6.313
5.922	7.219999	7.381001	1.702	4.855	5.403001	6.519001	4.797	5.509999	5.933001	6.124001	5.976999	5.589001	6.417	3.78	4.704	7.596	8.07	8.966	5.892999	5.842	5.738	7.739001	7.830001	6.863	5.718	10.0	8.702001	7.143999	7.911999	9.702002	8.456999	9.355	10.0	10.0	9.679999	9.878	7.975	6.438	8.629
9.234	9.585001	7.506001	2.354001	2.931	4.377001	3.688	4.085001	4.919002	6.383	7.399001	5.119	3.394	5.213001	6.224	4.042001	3.785001	5.590001	5.717001	4.703001	5.254001	8.058001	8.131001	6.001	4.327001	6.204	10.0	10.0	5.905001	7.6	9.638998	9.599001	8.254	10.0	5.556001	8.559	10.0	6.116	6.222001	8.439001
9.888998	9.941998	7.747999	4.359	1.691	3.109	3.833001	4.806001	8.201	8.674	5.465	4.055	7.374001	7.977	8.434001	4.103001	3.755	6.963	7.002	7.755999	7.470999	8.422001	5.309	6.750999	6.921	6.820001	6.891	10.0	5.76	6.121	9.086	8.622998	6.565001	10.0	10.0	10.0	10.0	5.479	5.357	7.039001
9.96	9.546	6.825001	3.398	3.369	4.538001	4.344	3.114001	5.520999	5.576	5.303	4.648	7.325	5.977	4.505001	3.561001	5.732	5.966	3.716	6.059	7.635	8.086998	7.737	8.937	8.568	8.145	6.87	10.0	10.0	8.321001	6.719	4.715	6.870999	9.721001	10.0	10.0	10.0	10.0	10.0	5.195
9.866999	8.348	3.308	2.366	3.126	2.581	3.042	4.308	3.09	6.821001	5.143	3.881001	4.551	5.229001	4.453001	6.487	7.818999	7.298	4.546	5.680001	7.486001	7.915	8.812	8.642	8.629	6.824	5.479	6.58	10.0	8.819	7.604	6.052001	7.048	8.923	9.329	9.553001	9.727	7.39	10.0	10.0
9.572	9.283	4.099001	2.686	1.173	2.709	5.158	9.337999	8.064	5.12	7.293	6.947	3.642001	5.152001	5.418	5.848	8.268	8.208	7.586	8.671	8.833	8.609001	8.924	8.129	8.285	5.970001	6.796	5.787	10.0	10.0	7.807001	7.671999	5.962	5.487	5.191999	7.526001	9.472	7.867001	6.966	10.0
9.386	9.740002	8.841002	2.895	2.057	2.969	4.597002	8.960001	9.311998	5.798001	6.437001	7.250999	4.101001	6.118999	6.787	4.413	7.239	7.663	4.844	7.744999	8.049999	7.972999	8.988999	8.894	8.813001	7.090001	5.204999	4.698	6.835001	10.0	7.07	8.149	6.530001	5.87	5.034	8.071001	7.935	6.218001	6.632	10.0
8.909	9.594999	9.432	2.895	3.309	4.426	3.875001	6.578001	8.101	4.476001	6.152	8.026999	6.142001	6.408001	7.462999	4.643999	7.453	7.868001	5.773	3.972001	3.791001	4.474	8.334	8.541001	8.651	6.687	4.766001	4.88	5.007	10.0	10.0	8.338999	7.706999	5.706	6.285	8.249999	8.457001	5.269001	4.005	4.058001
