NCOLS 60
NROWS 60
XLLCORNER 400.0
YLLCORNER 400.0
CELLSIZE 10.0
NODATA_VALUE -9999.0
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.729999	9.442999	9.453999	9.772998	9.894999	9.835	9.830002	9.278003	7.043	7.057	7.818999	8.087001	5.799	4.917	10.0	10.0	6.01	8.37	7.45	5.151001	4.244	4.746001	8.454	6.233999	5.083001
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	8.926002	9.238	9.576999	9.382999	9.587998	9.731999	9.927001	9.837	9.676001	7.528999	7.455	7.705001	6.427	6.028	5.134	10.0	10.0	7.572999	8.253	7.250001	7.485	5.745	4.834001	5.215	8.21	8.443001
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	8.966	8.139999	8.967	9.238	9.452999	8.786	8.351998	9.745001	9.053	8.61	8.163	6.982	5.862	5.273	5.508001	10.0	8.173999	7.675	6.329	4.482	6.412	7.401999	7.613998	7.492	7.086	7.547
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.129999	9.037001	7.05	8.061	9.252	9.643002	8.459999	6.309	7.597001	7.908	8.083001	7.379001	5.95	6.194	7.149001	7.395	10.0	5.68	3.695001	4.342999	4.798	7.386	7.543	7.843	7.771001	5.602001	8.079
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.108001	8.836	6.972	7.779001	7.478001	9.448999	8.538	6.091	7.757999	8.046	8.159	7.514999	7.119999	8.475001	7.957	6.357	10.0	4.134001	5.228001	7.034999	6.617001	5.125999	5.866	7.396	8.027001	8.940998	9.372
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.938999	-9999.0	-9999.0	-9999.0	-9999.0	8.443999	8.148999	8.338999	8.496999	6.442001	7.457001	6.746001	5.977001	7.052	8.419	8.603	8.34	7.201001	8.27	6.760001	5.514001	10.0	6.314001	6.101	7.160001	6.329999	6.701001	6.269001	7.634	7.802001	8.971	8.191
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.954	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.802999	9.016001	6.726001	6.375001	6.582001	8.715	8.849	8.638	8.272001	5.769	4.501	5.847001	7.432	10.0	10.0	6.515999	6.104	7.744	6.893	5.156	5.495999	6.738	8.898999	7.550001
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.950998	9.974999	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.945	9.593001	8.23	6.918	7.034	6.617002	8.762	7.657001	8.061998	7.192999	6.677	7.194	10.0	10.0	10.0	7.996001	5.138	7.674	6.567001	3.345001	4.006001	4.207	7.482	8.058
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.886	9.957	9.974999	9.974999	9.962999	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.769	9.316999	8.581	6.602001	6.354001	6.472	7.029	6.795001	6.658	9.644001	9.774	10.0	8.976	10.0	10.0	4.729	5.419001	5.516001	4.276	4.744	7.059	7.025001	8.735001
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.811998	9.425999	8.238999	8.605001	8.787001	9.758	9.951	9.974999	9.962999	9.962999	-9999.0	-9999.0	-9999.0	9.974999	9.974999	9.974999	9.957	9.459	8.115999	7.338999	6.901	7.855999	8.187	6.235001	6.868	8.981001	9.704	9.692999	9.344997	8.172999	4.963001	10.0	5.646	6.724	5.335	5.09	4.993	8.429999	8.932001	8.032001
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.899	9.776001	8.641001	9.064001	8.4	8.764999	9.154998	9.017001	9.725	9.950998	9.974999	9.962999	-9999.0	-9999.0	9.941999	9.968998	9.974999	9.966	9.941999	9.273998	7.639	7.356	7.303	6.740001	6.976001	6.753	8.465	9.17	9.698999	9.702999	9.774002	9.525002	9.062	10.0	8.209001	8.398001	7.422	4.518001	5.397	6.222001	6.751001	7.68
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.893002	9.771001	9.814999	9.69	9.855998	9.421	9.602999	9.679001	9.102999	9.618	9.950998	9.959999	9.962999	-9999.0	-9999.0	9.974999	9.971999	9.971999	9.939	9.901999	9.581999	9.122999	8.791999	7.192001	6.771001	6.982	7.141001	9.292998	9.533999	9.874	9.783003	9.750001	9.813001	9.833	10.0	8.66	8.483001	8.716001	7.95	7.661998	6.342	5.452001	5.966
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.562999	9.564999	9.722002	9.834001	9.897001	9.833001	9.799001	9.804001	9.806001	9.498999	9.539999	9.841001	9.971999	9.974999	-9999.0	-9999.0	-9999.0	9.974999	9.957	9.845999	9.657998	9.659998	9.166999	-9999.0	8.475	6.978	6.477001	6.027001	6.602001	9.334001	9.903	9.889998	9.828	9.431	8.879	10.0	8.719999	7.932	6.938002	5.825	6.445	7.991	6.382999	4.345
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	7.584	6.592001	8.914001	9.697999	9.491999	9.587997	9.670999	9.212	9.523	9.868999	9.896997	9.629001	9.702	9.849998	9.971999	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.974999	-9999.0	-9999.0	9.606997	9.117999	8.506001	8.671	8.616	7.924999	6.152	6.290999	7.902	9.577997	9.732	9.815001	9.096001	10.0	10.0	9.008001	8.627001	5.929001	5.797	6.138999	6.710001	7.45	5.765
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.202002	8.333001	7.988999	9.206	9.712998	9.801001	9.827999	9.248999	7.362	8.389	9.826	9.96	9.945	9.96	9.948	9.971999	9.966	9.962999	9.96	-9999.0	-9999.0	-9999.0	9.882001	9.883	9.605999	8.921999	8.346	8.598001	7.939001	8.951999	8.651	9.421	9.734999	9.746	9.856	9.848	10.0	10.0	9.423002	8.830999	8.239	5.651	6.036	4.98	5.514001	8.636	7.479
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.369	9.761001	9.917	9.704	7.995	7.994	7.548	8.379	8.758	7.231001	6.675999	9.245001	9.910998	9.957	9.966	9.969	9.96	9.966	-9999.0	-9999.0	9.962999	9.959999	-9999.0	-9999.0	-9999.0	9.560999	9.622	8.910999	8.135	8.01	8.953	-9999.0	-9999.0	9.903998	9.917	9.913999	9.815001	10.0	10.0	9.669999	9.653996	9.673999	9.681	9.291	7.27	4.944	4.086	5.421	5.172
-9999.0	-9999.0	5.754	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	7.37	3.921	5.474	8.132999	7.075001	8.157999	7.656	6.421999	8.594	7.069	7.153	7.987	6.887001	7.275	9.429999	9.959999	9.966	9.969	9.954	9.957	9.947998	9.935998	9.947998	9.971999	9.96	9.896001	-9999.0	-9999.0	9.379	9.770999	9.297999	9.121	-9999.0	-9999.0	-9999.0	-9999.0	9.856001	9.823001	9.828999	9.315	8.823999	10.0	9.786003	9.721001	9.797003	9.897002	9.907998	9.805	9.198998	6.927	4.612	5.204
6.786001	3.332	3.381001	4.018001	6.807	6.549001	8.328999	9.786001	9.525999	7.247999	5.346	7.401	4.828001	6.65	5.448	7.566	8.083001	6.666001	7.066	6.805001	7.255001	7.583001	9.391999	9.940001	9.959999	9.962999	9.959999	9.969	9.929998	9.9	9.933	9.927999	9.817	9.784001	9.605998	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	9.908998	9.833001	10.0	10.0	9.846001	9.495	7.881	10.0	10.0	9.906	9.66	9.619998	9.789001	9.813001	9.853002	9.826001	8.169999	7.139001	7.99
6.855	4.613	4.513	5.172	7.301001	8.113001	7.551	9.711	7.491	6.755	8.017	8.389999	5.968001	5.685	6.550001	9.306998	9.135999	5.292	5.473001	7.241001	7.602	6.254001	8.842999	9.784	9.798	9.875001	9.929001	9.945	10.0	9.825001	9.883	9.685999	9.658001	9.86	9.692003	9.632999	-9999.0	-9999.0	-9999.0	-9999.0	9.962999	9.938999	9.901999	9.765001	-9999.0	9.697999	10.0	10.0	10.0	9.246	9.834002	9.516	9.639	9.728001	9.294001	8.941	9.315001	8.261	7.634	8.308
4.688001	5.538	7.830999	7.778001	5.456	7.546999	7.823	8.963001	5.454	4.358001	6.753001	6.032001	6.924	8.106001	6.753	5.576	5.681	6.816	5.715001	6.021001	5.882	4.921	-9999.0	8.59	8.755	8.758	8.769	10.0	10.0	9.768002	9.594999	9.293	9.674	9.856001	9.880999	9.813001	9.843	9.941998	9.914998	9.969	9.974999	9.974999	9.954	10.0	10.0	10.0	10.0	9.603001	9.410999	9.225	9.646996	9.584998	9.710001	9.446	9.314001	9.044999	9.557001	9.617001	6.877	5.339001
6.034	8.540001	9.634999	9.166	4.904001	5.819001	6.829	8.304	6.410002	3.422001	6.338999	6.576	5.875	6.383	6.831	4.448	7.897	8.454	8.346	7.969999	5.594001	4.229001	4.151	4.431	6.850002	8.474001	10.0	10.0	9.596	9.860001	9.192999	8.93	9.609999	9.501999	9.809	9.914998	9.877001	9.888001	9.933001	9.962999	9.971999	9.949	9.945	10.0	-9999.0	10.0	9.219	9.704	9.830998	9.701001	9.834	9.742001	9.727002	9.775001	9.539	9.514999	9.862	9.897999	8.023	6.683001
