0.0, -71.11306841051277
0.6129963576010855, -70.78353814580528
1.1248204888665825, -70.34637573854235
1.464910232010375, -69.56075054288142
1.8389890728032565, -68.68784194075761
2.3148364398904793, -67.46587425027703
2.619943252120592, -66.33148811623875
2.958641628693954, -64.93540083780144
3.228566743357465, -63.36504489641773
3.5662712866662343, -61.53291327314017
3.835600101370993, -59.70093072485229
4.003359156434323, -58.30521613388922
4.171515744803493, -57.08391928086225
4.407252995165001, -55.51363787697338
4.67757564313435, -54.11769967352577
4.913312893495856, -52.54741826963691
5.183238008159371, -50.97706232825318
5.556323015687656, -49.6681093812891
5.827838263574517, -48.79542439164981
6.236502501975243, -48.096858989967245
6.679950904636726, -47.65984565769401
7.191973802555145, -47.30989211939912
7.566052643348023, -46.43698351727531
8.008109679439078, -45.38950810222569
8.382188520231958, -44.51659950010186
8.824245556323014, -43.46912408505225
9.163937766160968, -42.50908115145522
9.640580199859867, -41.63594893684686
10.083432302562596, -40.93730899766946
10.457908676661315, -40.23881813348174
11.038704836489577, -40.06313325813328
11.65468269388444, -40.32341819013024
12.20208605602238, -40.496643328148835
12.71470525389955, -40.40831639675811
13.295501413727814, -40.23263152140965
13.80772307829915, -39.96988685208282
14.354331373825412, -39.7942765142292
14.935127533653676, -39.618591638880744
15.481934595832849, -39.53019016999518
16.02874165801203, -39.441788701109616
16.541559622542124, -39.440670638686946
17.01999095611729, -39.35241824479107
17.49862105634537, -39.351374719863244
18.079814749479475, -39.35010758245089
18.66100844261358, -39.34884044503853
19.310577864351693, -39.347424232636484
19.857782459836706, -39.43344050168703
20.302025929109867, -39.345262645286
20.815042660292875, -39.431353451831384
21.36184972247206, -39.34295198294582
21.90885555130415, -39.341759383028304
22.35309902057731, -39.25358152662727
22.96848057801342, -39.25223985172008
23.58406090210245, -39.33810704578093
24.06269100233053, -39.33706352085311
24.4729453739546, -39.33616907091497
24.848813114623752, -39.24814028950363
25.055530433659136, -39.94536401627899
25.193474490784673, -40.46831908010793
25.43418090746915, -41.07825940042039
25.81094309807643, -41.382670529365285
26.255782867308348, -41.55611927986841
26.631849374630413, -41.55529936742512
26.974224934282766, -41.77257616489681
27.419760386799894, -42.25125595678813
27.796920110713025, -42.73008482366913
28.174278601279056, -43.29612255951819
28.551637091845095, -43.86216029536725
28.997868227647437, -44.646071128646746
29.375326101539933, -45.25571329897983
29.71869549445688, -45.90903444129178
30.130440615977847, -46.562206508614054
30.61066084942928, -47.25883393543065
31.0906823162278, -47.8682524932792
31.53631715207139, -48.39053671965454
32.11890221177592, -48.99973166501856
32.56443766429305, -49.47841145690987
33.249486933577145, -50.043778355305335
33.763099964718904, -50.39149576875488
34.276514229207756, -50.652004313236375
34.61879040553365, -50.825676676224035
35.20048101530004, -51.042431711231806
35.74798376076445, -51.25926128373443
36.24410532644935, -51.4325982279953
36.53490093966934, -51.51917352825717
36.775408589700895, -52.041904979601576
37.01611500638537, -52.65184529991403
37.22243479211491, -53.17465128875328
37.462544908840634, -53.522965002161584
37.6690634612231, -54.1329798599689
37.7736147206583, -55.00484493716489
37.94773430861503, -56.39981415317952
38.054273234579426, -58.14376792005605
38.22859158918907, -59.62594600503874
38.43630274148905, -60.75921407665436
38.609627262834096, -61.80534781679678
38.78275301752623, -62.764272687971136
38.99066293647913, -63.98474962855482
39.12960082686927, -64.94374903722402
39.33770951247509, -66.25143484677577
39.57940976242415, -67.2974195119285
39.87219304217328, -68.2560835018709
40.181473954114686, -68.95308361616173
40.54163912920328, -69.47555418627417
40.95308610074487, -69.99791295014435
41.466699131886635, -70.3456303635939
42.04848912497949, -70.60598983308572
42.59579310379097, -70.73561053662027
43.27974915648401, -70.82132865569143
43.826854368642564, -70.86374049025795
44.33967233317265, -70.86262242783529
44.88687692865767, -70.94863869688584
45.536446350395785, -70.94722248448377
46.254590267390824, -71.0328660660601
47.00672328203496, -71.03122624117351
47.62210483947106, -71.02988456626632
48.34014937313966, -71.07192371335861
48.88715520197175, -71.0707311134411
49.46844827843232, -71.11306841051277
