-0.569606  11.6798
-0.575794  9.63570
-0.581968  7.52567
-0.616355  2.82162
-0.804449  2.07023
-1.00591   1.69218
-1.20740   1.38006
-1.41107   0.957999
-1.44425   0.781445
-1.47077   0.517126
